accumulation_count,base_only_gradient_norm,clip_scale,clipping_triggered,epoch,global_optimizer_step,h1_only_gradient_norm,h1_to_base_gradient_ratio,learning_rate,nonfinite,optimizer_step_in_epoch,other_prior_gradient_norm,parameter_update_norm,selected_h1_gradient_norm,total_gradient_norm_after_clip,total_gradient_norm_before_clip
4,6.320333480834961,0.15870387156406804,True,16,337,0.0,,0.00044457374418639775,False,16,0.8408548831939697,0.10205511748790741,0.0,0.9999998807907104,6.301043510437012
4,3.3651108741760254,0.29311855185051394,True,16,338,0.0,,0.00044457374418639775,False,17,0.828933835029602,0.10450746864080429,0.0,0.9999997615814209,3.4115889072418213
4,5.417520046234131,0.18373976274844248,True,16,339,0.0,,0.00044457374418639775,False,18,0.827677309513092,0.10461495816707611,0.0,0.9999998211860657,5.442480087280273
3,3.5541913509368896,0.2756212051028415,True,16,340,0.0,,0.00044457374418639775,False,19,0.8042985200881958,0.10522826015949249,0.0,0.9999998211860657,3.6281678676605225
4,4.569494247436523,0.20818390329928213,True,17,341,0.0,,0.00038935079348882104,False,0,0.8262726664543152,0.09296226501464844,0.0,0.9999998211860657,4.803445339202881
4,4.381799697875977,0.22626347718346232,True,17,342,0.0,,0.00038935079348882104,False,1,0.8328981995582581,0.09191272407770157,0.0,0.9999997019767761,4.419626235961914
4,9.781854629516602,0.10243184990332932,True,17,343,0.0,,0.00038935079348882104,False,2,0.750237226486206,0.0903824046254158,0.0,0.9999998807907104,9.762588500976562
4,12.938636779785156,0.07739086298986951,True,17,344,0.0,,0.00038935079348882104,False,3,0.8252725005149841,0.08915438503026962,0.0,0.9999998211860657,12.921422004699707
4,6.759541988372803,0.14407651756640866,True,17,345,0.0,,0.00038935079348882104,False,4,0.8231096267700195,0.08807861059904099,0.0,0.9999998807907104,6.940756320953369
4,7.010950565338135,0.1406060762095403,True,17,346,0.0,,0.00038935079348882104,False,5,0.6730778217315674,0.08802109956741333,0.0,0.9999998807907104,7.112068176269531
4,5.555870532989502,0.17099140840641117,True,17,347,0.0,,0.00038935079348882104,False,6,0.9524505138397217,0.08818954229354858,0.0,0.9999998211860657,5.848247051239014
4,4.649430274963379,0.21640561771792927,True,17,348,0.0,,0.00038935079348882104,False,7,0.7846319079399109,0.09037280082702637,0.0,0.9999997615814209,4.620952129364014
4,13.105661392211914,0.07401023688193932,True,17,349,0.0,,0.00038935079348882104,False,8,1.2477017641067505,0.08955647051334381,0.0,0.9999998807907104,13.51164436340332
4,6.4039483070373535,0.1487208311650883,True,17,350,0.0,,0.00038935079348882104,False,9,1.223692774772644,0.0891675129532814,0.0,0.9999998807907104,6.724007606506348
4,6.973854064941406,0.13972591586631017,True,17,351,0.0,,0.00038935079348882104,False,10,0.8291478753089905,0.08950423449277878,0.0,0.9999998807907104,7.1568684577941895
4,8.15638256072998,0.10829272091224092,True,17,352,0.0,,0.00038935079348882104,False,11,2.2073867321014404,0.08959507942199707,0.0,0.9999998211860657,9.234230995178223
4,7.94014310836792,0.1251117094401964,True,17,353,0.0,,0.00038935079348882104,False,12,0.8549979329109192,0.08843033760786057,0.0,0.9999999403953552,7.992856979370117
4,13.511443138122559,0.073332269853544,True,17,354,0.0,,0.00038935079348882104,False,13,0.7156469821929932,0.08855690062046051,0.0,0.9999998211860657,13.636561393737793
4,5.26867151260376,0.1880526785521334,True,17,355,0.0,,0.00038935079348882104,False,14,0.8488767147064209,0.08826262503862381,0.0,0.9999998211860657,5.3176589012146
4,10.351717948913574,0.0959096251984481,True,17,356,0.0,,0.00038935079348882104,False,15,0.7658366560935974,0.08677523583173752,0.0,0.9999999403953552,10.426482200622559
4,8.75916576385498,0.11329979427069826,True,17,357,0.0,,0.00038935079348882104,False,16,0.8473324775695801,0.08557938784360886,0.0,0.9999998807907104,8.826141357421875
4,9.869889259338379,0.09994078330167262,True,17,358,0.0,,0.00038935079348882104,False,17,0.8960942625999451,0.08585608750581741,0.0,0.9999999403953552,10.005925178527832
4,9.595050811767578,0.10316941817649439,True,17,359,0.0,,0.00038935079348882104,False,18,0.8886515498161316,0.0853147953748703,0.0,0.9999999403953552,9.692794799804688
3,7.127918243408203,0.13699676771160776,True,17,360,0.0,,0.00038935079348882104,False,19,0.9144223928451538,0.08567911386489868,0.0,0.9999998807907104,7.299442291259766
4,5.247070789337158,0.17748813001920913,True,18,361,0.0,,0.0003355256085533942,False,0,0.8999360799789429,0.07629434764385223,0.0,0.9999998211860657,5.634179592132568
4,5.773318767547607,0.16990835660053008,True,18,362,0.0,,0.0003355256085533942,False,1,0.7349870800971985,0.0756680816411972,0.0,0.9999997019767761,5.885525703430176
4,10.513888359069824,0.09503802423697294,True,18,363,0.0,,0.0003355256085533942,False,2,0.887388288974762,0.07477325201034546,0.0,0.9999999403953552,10.522104263305664
4,9.518267631530762,0.10044854183907806,True,18,364,0.0,,0.0003355256085533942,False,3,1.3254294395446777,0.07402107864618301,0.0,0.9999998807907104,9.95534610748291
4,8.019881248474121,0.12156341597075641,True,18,365,0.0,,0.0003355256085533942,False,4,0.8870606422424316,0.07487700879573822,0.0,1.0,8.22615909576416
4,8.965596199035645,0.10936591453889677,True,18,366,0.0,,0.0003355256085533942,False,5,0.8985103964805603,0.0743359848856926,0.0,0.9999998807907104,9.143616676330566
4,6.733057498931885,0.14472879947501138,True,18,367,0.0,,0.0003355256085533942,False,6,0.8341964483261108,0.07403725385665894,0.0,0.9999998807907104,6.909474849700928
4,5.494093894958496,0.1735023169195105,True,18,368,0.0,,0.0003355256085533942,False,7,0.9174219369888306,0.07437578588724136,0.0,0.9999997615814209,5.763611793518066
4,4.497213840484619,0.22307747375466214,True,18,369,0.0,,0.0003355256085533942,False,8,0.9183815121650696,0.07524245977401733,0.0,0.9999998211860657,4.482747554779053
4,18.293277740478516,0.05412088961377466,True,18,370,0.0,,0.0003355256085533942,False,9,0.8277244567871094,0.07407233119010925,0.0,0.9999998807907104,18.477153778076172
4,5.68291711807251,0.1682680391807441,True,18,371,0.0,,0.0003355256085533942,False,10,0.7325991988182068,0.0735928937792778,0.0,0.9999998807907104,5.942899227142334
4,6.961551666259766,0.135889891159892,True,18,372,0.0,,0.0003355256085533942,False,11,0.9564089775085449,0.0728553831577301,0.0,0.9999998211860657,7.358899116516113
4,14.459657669067383,0.06734783783507778,True,18,373,0.0,,0.0003355256085533942,False,12,0.9447363018989563,0.07285211980342865,0.0,0.9999998807907104,14.848286628723145
4,6.35810661315918,0.15537489645202654,True,18,374,0.0,,0.0003355256085533942,False,13,0.8578184843063354,0.07219941169023514,0.0,0.9999997615814209,6.436046123504639
4,7.102264881134033,0.13773533417115708,True,18,375,0.0,,0.0003355256085533942,False,14,0.7579286098480225,0.07250618189573288,0.0,0.9999998211860657,7.260301113128662
4,7.250845432281494,0.13775205337166901,True,18,376,0.0,,0.0003355256085533942,False,15,0.9131041169166565,0.0721207857131958,0.0,0.9999998807907104,7.259419918060303
4,5.912601947784424,0.16901758977270273,True,18,377,0.0,,0.0003355256085533942,False,16,0.8046866655349731,0.0724419429898262,0.0,0.9999999403953552,5.916543960571289
4,5.35610818862915,0.18829109974682653,True,18,378,0.0,,0.0003355256085533942,False,17,0.7333877086639404,0.0733599066734314,0.0,0.9999996423721313,5.310925483703613
4,13.559155464172363,0.07249106958852598,True,18,379,0.0,,0.0003355256085533942,False,18,1.1992173194885254,0.07382804900407791,0.0,1.0,13.79480266571045
3,5.638461112976074,0.16615840300467413,True,18,380,0.0,,0.0003355256085533942,False,19,1.4193273782730103,0.07563454657793045,0.0,0.9999998211860657,6.018353462219238
4,14.063456535339355,0.06883432578431636,True,19,381,0.0,,0.00028377507231077976,False,0,1.2593621015548706,0.06276438385248184,0.0,0.9999998211860657,14.52763557434082
4,8.419880867004395,0.11906460271186456,True,19,382,0.0,,0.00028377507231077976,False,1,2.1078286170959473,0.062249161303043365,0.0,0.9999998807907104,8.398801803588867
4,7.8849873542785645,0.118021519667083,True,19,383,0.0,,0.00028377507231077976,False,2,1.3882427215576172,0.06233272701501846,0.0,0.9999998211860657,8.473031044006348
4,25.3204288482666,0.038794368050586114,True,19,384,0.0,,0.00028377507231077976,False,3,1.0632140636444092,0.0615420788526535,0.0,0.9999998807907104,25.77693748474121
4,3.5120818614959717,0.2702389224730159,True,19,385,0.0,,0.00028377507231077976,False,4,0.8550788164138794,0.06343314796686172,0.0,0.9999997019767761,3.7004292011260986
4,4.793152332305908,0.18983985900908604,True,19,386,0.0,,0.00028377507231077976,False,5,0.98292475938797,0.0646396204829216,0.0,0.9999998211860657,5.267597675323486
4,7.007304668426514,0.13876184311334921,True,19,387,0.0,,0.00028377507231077976,False,6,0.8481025695800781,0.06581883877515793,0.0,0.9999997615814209,7.206592082977295
4,5.603732585906982,0.18475759041409306,True,19,388,0.0,,0.00028377507231077976,False,7,0.7434626817703247,0.06419077515602112,0.0,0.9999998211860657,5.412497520446777
4,6.601628303527832,0.1493138929390897,True,19,389,0.0,,0.00028377507231077976,False,8,0.8036358952522278,0.06237959861755371,0.0,0.9999998807907104,6.697300434112549
4,5.059699535369873,0.19842542810234642,True,19,390,0.0,,0.00028377507231077976,False,9,0.7958263754844666,0.061753757297992706,0.0,0.9999998211860657,5.039676666259766
4,5.518260955810547,0.18260236441168076,True,19,391,0.0,,0.00028377507231077976,False,10,0.7831668257713318,0.06170560047030449,0.0,0.9999998211860657,5.476380348205566
4,9.823254585266113,0.10157599450318505,True,19,392,0.0,,0.00028377507231077976,False,11,0.7067374587059021,0.0626676008105278,0.0,0.9999998807907104,9.84484577178955
4,10.11928653717041,0.09726870533651559,True,19,393,0.0,,0.00028377507231077976,False,12,0.8732122182846069,0.06290870159864426,0.0,0.9999998211860657,10.28079891204834
4,9.027944564819336,0.10894828111086984,True,19,394,0.0,,0.00028377507231077976,False,13,0.7323684096336365,0.062023453414440155,0.0,0.9999997615814209,9.178667068481445
4,4.54006814956665,0.2198449979715344,True,19,395,0.0,,0.00028377507231077976,False,14,0.8048067092895508,0.06108890846371651,0.0,0.9999996423721313,4.548659324645996
4,5.576419353485107,0.17377662911032318,True,19,396,0.0,,0.00028377507231077976,False,15,0.9704803228378296,0.06043076142668724,0.0,0.9999998807907104,5.754513740539551
4,4.085502624511719,0.24691243485463304,True,19,397,0.0,,0.00028377507231077976,False,16,0.8548616170883179,0.06115255877375603,0.0,0.9999998211860657,4.050018787384033
4,9.710994720458984,0.10201538009965748,True,19,398,0.0,,0.00028377507231077976,False,17,0.7599717378616333,0.060527652502059937,0.0,0.9999999403953552,9.802443504333496
4,5.129277229309082,0.1925181681016202,True,19,399,0.0,,0.00028377507231077976,False,18,0.8619360327720642,0.06040121614933014,0.0,0.9999998211860657,5.194314956665039
3,4.500438213348389,0.2043940263572188,True,19,400,0.0,,0.00028377507231077976,False,19,1.0180702209472656,0.061402127146720886,0.0,0.9999997615814209,4.892510890960693
4,4.426129341125488,0.2204745104417129,True,20,401,0.0,,0.00023474997778058943,False,0,0.8941112756729126,0.05205827206373215,0.0,0.9999998211860657,4.535671710968018
4,6.856808662414551,0.14305632941199584,True,20,402,0.0,,0.00023474997778058943,False,1,0.9016809463500977,0.051875293254852295,0.0,0.9999998211860657,6.990253448486328
4,10.259354591369629,0.09425486970669399,True,20,403,0.0,,0.00023474997778058943,False,2,1.2699648141860962,0.052614085376262665,0.0,0.9999999403953552,10.60953140258789
4,7.60814905166626,0.1279657825870658,True,20,404,0.0,,0.00023474997778058943,False,3,0.8864691853523254,0.05149124562740326,0.0,0.9999998807907104,7.814589023590088
4,5.926556587219238,0.1680758259562717,True,20,405,0.0,,0.00023474997778058943,False,4,0.9310029745101929,0.05112578719854355,0.0,0.9999998211860657,5.949695587158203
4,6.114086627960205,0.1556598556869773,True,20,406,0.0,,0.00023474997778058943,False,5,1.060272455215454,0.05061151832342148,0.0,0.9999998807907104,6.424263954162598
4,3.493178606033325,0.27238110329080584,True,20,407,0.0,,0.00023474997778058943,False,6,0.8981954455375671,0.0511920303106308,0.0,0.9999997615814209,3.6713266372680664
4,9.04581069946289,0.10797070864529905,True,20,408,0.0,,0.00023474997778058943,False,7,0.9048418998718262,0.05102602392435074,0.0,0.9999999403953552,9.261771202087402
4,3.297908306121826,0.3188794988191898,True,20,409,0.0,,0.00023474997778058943,False,8,0.7099534869194031,0.052392635494470596,0.0,0.9999997019767761,3.1359808444976807
4,7.513881683349609,0.1330161136358591,True,20,410,0.0,,0.00023474997778058943,False,9,0.854026734828949,0.051164284348487854,0.0,0.9999998211860657,7.517886161804199
4,4.072144985198975,0.2586258000925535,True,20,411,0.0,,0.00023474997778058943,False,10,0.7114621996879578,0.05179517716169357,0.0,0.9999997615814209,3.8665902614593506
4,3.9436447620391846,0.2551446021818088,True,20,412,0.0,,0.00023474997778058943,False,11,0.8699464797973633,0.05223726108670235,0.0,0.9999997615814209,3.9193460941314697
4,4.507412433624268,0.22372093598823295,True,20,413,0.0,,0.00023474997778058943,False,12,0.7639315128326416,0.05213318020105362,0.0,0.9999998211860657,4.469854354858398
4,11.049354553222656,0.08940118930346473,True,20,414,0.0,,0.00023474997778058943,False,13,0.836742639541626,0.05226590111851692,0.0,0.9999998807907104,11.18553352355957
4,5.617424011230469,0.17149348633663147,True,20,415,0.0,,0.00023474997778058943,False,14,0.8754724860191345,0.05120498687028885,0.0,0.9999997615814209,5.831125259399414
4,9.2813720703125,0.10652382435580869,True,20,416,0.0,,0.00023474997778058943,False,15,0.7949079871177673,0.0501679889857769,0.0,0.9999998211860657,9.387571334838867
4,11.370035171508789,0.08780912475428207,True,20,417,0.0,,0.00023474997778058943,False,16,0.783021092414856,0.04966253042221069,0.0,0.9999998211860657,11.388338088989258
4,3.312225341796875,0.27802700511117656,True,20,418,0.0,,0.00023474997778058943,False,17,0.9492848515510559,0.050605084747076035,0.0,0.9999997615814209,3.5967729091644287
4,4.849832057952881,0.1934078971103985,True,20,419,0.0,,0.00023474997778058943,False,18,0.8647490739822388,0.052160851657390594,0.0,0.9999998807907104,5.170419692993164
3,7.566277503967285,0.13353252879607788,True,20,420,0.0,,0.00023474997778058943,False,19,0.8199356198310852,0.05149827152490616,0.0,0.9999998807907104,7.48881196975708
4,6.771327495574951,0.14493869233584222,True,21,421,0.0,,0.00018906684397156263,False,0,0.795569658279419,0.040870483964681625,0.0,0.9999998211860657,6.899468898773193
4,12.339653015136719,0.07921951803271207,True,21,422,0.0,,0.00018906684397156263,False,1,0.8454205393791199,0.04136045277118683,0.0,0.9999998807907104,12.623151779174805
4,7.228931903839111,0.1378975041440227,True,21,423,0.0,,0.00018906684397156263,False,2,0.8186047077178955,0.04061301052570343,0.0,0.9999997615814209,7.251762866973877
4,5.9532647132873535,0.16961408757631677,True,21,424,0.0,,0.00018906684397156263,False,3,0.8391934037208557,0.04043358564376831,0.0,0.9999998807907104,5.8957366943359375
4,9.865991592407227,0.10003359015187499,True,21,425,0.0,,0.00018906684397156263,False,4,0.8018191456794739,0.04050435870885849,0.0,0.9999999403953552,9.996642112731934
4,3.7954840660095215,0.2654989610273369,True,21,426,0.0,,0.00018906684397156263,False,5,0.8603371381759644,0.04001736268401146,0.0,0.9999997615814209,3.766493082046509
4,4.249046325683594,0.23708942665711746,True,21,427,0.0,,0.00018906684397156263,False,6,0.9104371666908264,0.040072813630104065,0.0,0.9999997615814209,4.217817783355713
4,3.8533623218536377,0.26553504852912224,True,21,428,0.0,,0.00018906684397156263,False,7,0.7396607398986816,0.040903326123952866,0.0,0.9999996423721313,3.7659811973571777
4,4.717698574066162,0.21728170961476995,True,21,429,0.0,,0.00018906684397156263,False,8,0.7740983366966248,0.040876004844903946,0.0,0.9999998807907104,4.602320194244385
4,7.021126747131348,0.14428452138816555,True,21,430,0.0,,0.00018906684397156263,False,9,0.8268923759460449,0.040641140192747116,0.0,0.9999998807907104,6.930750370025635
4,8.441561698913574,0.11417419116415697,True,21,431,0.0,,0.00018906684397156263,False,10,0.9935223460197449,0.04004465416073799,0.0,0.9999998211860657,8.758546829223633
4,6.036919593811035,0.16113057676339718,True,21,432,0.0,,0.00018906684397156263,False,11,0.925175130367279,0.03978196159005165,0.0,0.9999998211860657,6.206146717071533
4,7.033947944641113,0.13770520824154198,True,21,433,0.0,,0.00018906684397156263,False,12,0.7625595331192017,0.039486050605773926,0.0,0.9999997615814209,7.261889457702637
4,6.13767147064209,0.15589231736275186,True,21,434,0.0,,0.00018906684397156263,False,13,0.7976531386375427,0.04001051187515259,0.0,0.9999999403953552,6.414684295654297
4,4.9002461433410645,0.19558783220358536,True,21,435,0.0,,0.00018906684397156263,False,14,0.8363579511642456,0.0398370586335659,0.0,0.9999998211860657,5.112792491912842
4,7.0557541847229,0.1296588401970152,True,21,436,0.0,,0.00018906684397156263,False,15,1.4058928489685059,0.03944174572825432,0.0,0.9999997615814209,7.712547779083252
4,8.290081024169922,0.11643975792501957,True,21,437,0.0,,0.00018906684397156263,False,16,0.8527183532714844,0.03937586396932602,0.0,0.9999998807907104,8.58813190460205
4,20.03609275817871,0.04596506399837001,True,21,438,0.0,,0.00018906684397156263,False,17,3.1641950607299805,0.03904759883880615,0.0,0.9999999403953552,21.755653381347656
4,4.350892066955566,0.2101066286491734,True,21,439,0.0,,0.00018906684397156263,False,18,1.376094937324524,0.03954223543405533,0.0,0.9999997615814209,4.759488105773926
3,5.265880584716797,0.18204890084982983,True,21,440,0.0,,0.00018906684397156263,False,19,0.9682080745697021,0.04103128984570503,0.0,0.9999997615814209,5.493029594421387
4,5.329334735870361,0.18751605551324754,True,22,441,0.0,,0.00014730016279731955,False,0,0.8717401027679443,0.032584186643362045,0.0,0.9999998211860657,5.332876682281494
4,7.763591766357422,0.12995007601869263,True,22,442,0.0,,0.00014730016279731955,False,1,0.8068535327911377,0.032201897352933884,0.0,0.9999997615814209,7.695262908935547
4,3.7412185668945312,0.2862490113557003,True,22,443,0.0,,0.00014730016279731955,False,2,0.7175260186195374,0.03248012065887451,0.0,0.9999997019767761,3.493461847305298
4,7.578642845153809,0.129352596776424,True,22,444,0.0,,0.00014730016279731955,False,3,0.8928719758987427,0.03318004310131073,0.0,0.9999998211860657,7.730807304382324
4,5.0025763511657715,0.20652047284935152,True,22,445,0.0,,0.00014730016279731955,False,4,0.773886501789093,0.03254380449652672,0.0,0.9999996423721313,4.842134952545166
4,17.445640563964844,0.05654075465247885,True,22,446,0.0,,0.00014730016279731955,False,5,0.894453763961792,0.03202163428068161,0.0,0.9999998807907104,17.686357498168945
4,10.265681266784668,0.0975368089887724,True,22,447,0.0,,0.00014730016279731955,False,6,0.7640681862831116,0.03162851929664612,0.0,0.9999999403953552,10.25253963470459
4,4.986996173858643,0.20615569515193713,True,22,448,0.0,,0.00014730016279731955,False,7,0.9522324204444885,0.03123602829873562,0.0,0.9999997615814209,4.85070276260376
4,3.3893537521362305,0.3033964558136971,True,22,449,0.0,,0.00014730016279731955,False,8,0.7526285648345947,0.03195229545235634,0.0,0.9999997615814209,3.2960174083709717
4,5.407388210296631,0.18522342181342755,True,22,450,0.0,,0.00014730016279731955,False,9,0.7704631090164185,0.0318334735929966,0.0,0.9999998211860657,5.398885250091553
4,3.540062665939331,0.290563991353265,True,22,451,0.0,,0.00014730016279731955,False,10,0.7389243841171265,0.032481711357831955,0.0,0.9999997615814209,3.441582679748535
4,11.299799919128418,0.08804441046259555,True,22,452,0.0,,0.00014730016279731955,False,11,0.8063710331916809,0.032306235283613205,0.0,0.9999999403953552,11.357904434204102
4,5.127553462982178,0.18922995936497694,True,22,453,0.0,,0.00014730016279731955,False,12,0.8479705452919006,0.03130919858813286,0.0,0.9999997019767761,5.284575462341309
4,8.777168273925781,0.11254085414517437,True,22,454,0.0,,0.00014730016279731955,False,13,0.9240972399711609,0.030881142243742943,0.0,0.9999998807907104,8.885662078857422
4,5.9676642417907715,0.1648923999784248,True,22,455,0.0,,0.00014730016279731955,False,14,0.8501860499382019,0.030790628865361214,0.0,0.9999997615814209,6.064560890197754
4,2.9374563694000244,0.3411244612267033,True,22,456,0.0,,0.00014730016279731955,False,15,0.8596892356872559,0.03123454377055168,0.0,0.9999997019767761,2.93148136138916
4,3.21734881401062,0.2831511425373648,True,22,457,0.0,,0.00014730016279731955,False,16,0.9409357309341431,0.031158197671175003,0.0,0.9999997019767761,3.5316827297210693
4,3.521571159362793,0.2804738420593339,True,22,458,0.0,,0.00014730016279731955,False,17,0.8621360659599304,0.031887829303741455,0.0,0.9999997019767761,3.565394878387451
4,5.273431301116943,0.17855543710429786,True,22,459,0.0,,0.00014730016279731955,False,18,1.0227802991867065,0.03174516186118126,0.0,0.9999998211860657,5.600501537322998
3,4.790543079376221,0.20450745847151458,True,22,460,0.0,,0.00014730016279731955,False,19,0.8074409365653992,0.03180680051445961,0.0,0.9999997019767761,4.889797210693359
4,2.4677183628082275,0.3569973776978947,True,23,461,0.0,,0.00010997517450721912,False,0,0.8783882260322571,0.02433912456035614,0.0,0.9999996423721313,2.8011410236358643
4,8.2593994140625,0.11870790406017268,True,23,462,0.0,,0.00010997517450721912,False,1,0.9190948009490967,0.023802176117897034,0.0,0.9999998211860657,8.424038887023926
4,3.79474139213562,0.23370171280798724,True,23,463,0.0,,0.00010997517450721912,False,2,0.9672918319702148,0.024538762867450714,0.0,0.9999998211860657,4.278958797454834
4,2.6543259620666504,0.3519810464307731,True,23,464,0.0,,0.00010997517450721912,False,3,0.8997718691825867,0.024460727348923683,0.0,0.9999996423721313,2.841062068939209
4,5.141819477081299,0.19629422980784683,True,23,465,0.0,,0.00010997517450721912,False,4,1.2409377098083496,0.02404731884598732,0.0,0.9999997615814209,5.094393253326416
4,6.709446430206299,0.150072297116173,True,23,466,0.0,,0.00010997517450721912,False,5,0.7850342988967896,0.023925716057419777,0.0,0.9999998211860657,6.663455009460449
4,9.597158432006836,0.10305124563071293,True,23,467,0.0,,0.00010997517450721912,False,6,0.8338374495506287,0.023799953982234,0.0,0.9999998211860657,9.703909873962402
4,8.383121490478516,0.11977758737104567,True,23,468,0.0,,0.00010997517450721912,False,7,0.8091831803321838,0.023592298850417137,0.0,0.9999999403953552,8.348807334899902
4,4.613834381103516,0.2231621713797435,True,23,469,0.0,,0.00010997517450721912,False,8,0.8222954869270325,0.023382656276226044,0.0,0.9999998211860657,4.481046199798584
4,3.8999154567718506,0.25406243280160157,True,23,470,0.0,,0.00010997517450721912,False,9,1.1925760507583618,0.0233302004635334,0.0,0.9999997615814209,3.9360404014587402
4,6.024921894073486,0.17071258179385,True,23,471,0.0,,0.00010997517450721912,False,10,0.8216768503189087,0.02319941110908985,0.0,0.9999999403953552,5.857799053192139
4,4.593955993652344,0.20637920399494414,True,23,472,0.0,,0.00010997517450721912,False,11,0.885005533695221,0.02337569184601307,0.0,0.9999998211860657,4.845449447631836
4,3.909576654434204,0.2518279468533845,True,23,473,0.0,,0.00010997517450721912,False,12,0.8014327883720398,0.023903507739305496,0.0,0.9999997019767761,3.9709651470184326
4,4.048682689666748,0.23425688868633524,True,23,474,0.0,,0.00010997517450721912,False,13,0.9652868509292603,0.024049321189522743,0.0,0.9999997615814209,4.268817901611328
4,4.728514194488525,0.21007078682085165,True,23,475,0.0,,0.00010997517450721912,False,14,0.9000881314277649,0.023849811404943466,0.0,0.9999998211860657,4.760300159454346
4,8.938520431518555,0.10947774703713715,True,23,476,0.0,,0.00010997517450721912,False,15,0.9225913882255554,0.02332831732928753,0.0,0.9999999403953552,9.134276390075684
4,19.590295791625977,0.050375949819293886,True,23,477,0.0,,0.00010997517450721912,False,16,0.7949415445327759,0.022967347875237465,0.0,0.9999998807907104,19.85074234008789
4,2.9759914875030518,0.3503205610068188,True,23,478,0.0,,0.00010997517450721912,False,17,0.9041600227355957,0.02354850247502327,0.0,0.9999997019767761,2.8545284271240234
4,5.651516914367676,0.1725039431609036,True,23,479,0.0,,0.00010997517450721912,False,18,0.8100157380104065,0.02332424931228161,0.0,0.9999998211860657,5.796968936920166
3,20.878456115722656,0.04731059761790246,True,23,480,0.0,,0.00010997517450721912,False,19,0.9511879086494446,0.022970087826251984,0.0,0.9999998807907104,21.136913299560547
4,2.897718906402588,0.3737597604689035,True,24,481,0.0,,7.756126248547209e-05,False,0,0.8734652996063232,0.016386818140745163,0.0,0.9999996423721313,2.6755154132843018
4,2.727194309234619,0.38447233026511085,True,24,482,0.0,,7.756126248547209e-05,False,1,0.903793215751648,0.017195284366607666,0.0,0.9999996423721313,2.6009674072265625
4,5.451739311218262,0.17615083802495884,True,24,483,0.0,,7.756126248547209e-05,False,2,0.8239049911499023,0.016834264621138573,0.0,0.9999998211860657,5.676952838897705
4,4.7870893478393555,0.19616933471611622,True,24,484,0.0,,7.756126248547209e-05,False,3,1.0490361452102661,0.016941694542765617,0.0,0.9999998211860657,5.097636699676514
4,2.702700614929199,0.38837313267546175,True,24,485,0.0,,7.756126248547209e-05,False,4,0.8842981457710266,0.01762448623776436,0.0,0.9999996423721313,2.574843406677246
4,8.459768295288086,0.1169237706693922,True,24,486,0.0,,7.756126248547209e-05,False,5,0.8194054365158081,0.01732710562646389,0.0,0.9999999403953552,8.552580833435059
4,8.694259643554688,0.11172429826829768,True,24,487,0.0,,7.756126248547209e-05,False,6,0.8575069308280945,0.016891904175281525,0.0,0.9999998211860657,8.950604438781738
4,11.210443496704102,0.08764950429585185,True,24,488,0.0,,7.756126248547209e-05,False,7,0.8336571455001831,0.01692003197968006,0.0,0.9999999403953552,11.409077644348145
4,19.848356246948242,0.049918855010637635,True,24,489,0.0,,7.756126248547209e-05,False,8,0.8998845815658569,0.016470056027173996,0.0,0.9999998807907104,20.03251075744629
4,3.318183183670044,0.26994990520257583,True,24,490,0.0,,7.756126248547209e-05,False,9,0.9353659152984619,0.0165247842669487,0.0,0.9999996423721313,3.7043910026550293
4,3.422698736190796,0.2732363720696318,True,24,491,0.0,,7.756126248547209e-05,False,10,0.9077966809272766,0.01684418134391308,0.0,0.9999997615814209,3.659834861755371
4,3.732245683670044,0.26691047050028976,True,24,492,0.0,,7.756126248547209e-05,False,11,0.7482253313064575,0.016813144087791443,0.0,0.9999997615814209,3.746574640274048
4,5.458821773529053,0.18187786516012983,True,24,493,0.0,,7.756126248547209e-05,False,12,0.8808017373085022,0.016606366261839867,0.0,0.9999998211860657,5.498195171356201
4,5.175682544708252,0.1912848998951065,True,24,494,0.0,,7.756126248547209e-05,False,13,0.7811722159385681,0.016583776101469994,0.0,0.9999998211860657,5.227804183959961
4,8.316122055053711,0.1185272131077866,True,24,495,0.0,,7.756126248547209e-05,False,14,1.132815957069397,0.016403915360569954,0.0,0.9999997615814209,8.436881065368652
4,6.397940635681152,0.15476628258333952,True,24,496,0.0,,7.756126248547209e-05,False,15,0.785047173500061,0.016305087134242058,0.0,0.9999998211860657,6.461355686187744
4,4.4247517585754395,0.2076502840453958,True,24,497,0.0,,7.756126248547209e-05,False,16,1.1021277904510498,0.01635938696563244,0.0,0.9999997615814209,4.815789222717285
4,10.20302677154541,0.09612433856855979,True,24,498,0.0,,7.756126248547209e-05,False,17,0.902341902256012,0.01636551506817341,0.0,0.9999999403953552,10.403192520141602
4,6.203739166259766,0.16368033494826842,True,24,499,0.0,,7.756126248547209e-05,False,18,0.8242577910423279,0.01615745574235916,0.0,0.9999998211860657,6.109469413757324
3,4.720122337341309,0.20019678385268877,True,24,500,0.0,,7.756126248547209e-05,False,19,0.9918986558914185,0.01621686853468418,0.0,0.9999997019767761,4.9950852394104
4,5.049136638641357,0.20281855776186553,True,25,501,0.0,,5.046605048274169e-05,False,0,0.9173084497451782,0.010688492096960545,0.0,0.9999997615814209,4.930515289306641
4,8.015545845031738,0.1214481172099604,True,25,502,0.0,,5.046605048274169e-05,False,1,0.9158326983451843,0.011059997603297234,0.0,0.9999998211860657,8.233968734741211
